source,word,aoa,arousal,conc,dom,fam,gender,image,size,valence,humor,social
gem15,cuddle,0.489898,0.4,0.489898,0.8,0,0.244949,0,0.4,0.2,0.4,0.4
gem15,culture,0,0.632456,0.2,0,0.489898,0,0.489898,0.489898,0.4,0.300666,0
gem15,cure,0.447214,0.4,0.489898,0.8,0.2,0.748331,0.489898,0.4,0.2,0.32619,0.4
gem15,curtain,0,0,0.447214,0.4,0.4,0.788923,0.4,0.4,0,0.2,0.4
gem15,cushion,0.632456,0.4,0.244949,0.489898,0.2,0.447214,0.244949,0.489898,0.4,0.338231,0.316228
gem15,dance,0.4,0.748331,0.489898,0.447214,0,0.470744,0.663325,0.4,0.489898,0.183303,0.748331
gem15,dandruff,0,0.632456,0.489898,0.4,0.4,0.2,0.489898,0,0,0.4,0
gem15,dare,0.4,0.632456,0.489898,0,0.4,0,0.4,0.489898,0,0.244949,0.489898
gem15,date,0.489898,0.979796,0.8,0.748331,0,0.489898,0.748331,0.489898,0.489898,0.195959,0.489898
gem15,delight,0.447214,0.489898,0.489898,0,0,0.489898,0,0.748331,0.4,0.08,0.748331
gem15,desert,0,0.4,0,0.8,0,0.387814,0.316228,0,0.632456,0.224499,0.4
gem15,despair,0.244949,0.489898,0.244949,0.489898,0.4,0.489898,0.4,0.489898,0,0.2,0.748331
gem15,dessert,0,0.8,0.748331,0.489898,0.244949,0,0.4,0.4,0.4,0.374166,0.4
gem15,device,0.489898,0.87178,0.4,0.4,0.244949,0.271293,0.447214,0,0.4,0,0.489898
gem15,dinner,0.4,0,0.4,0.4,0,0.489898,0.2,0.4,0.489898,0.205913,0.632456
gem15,disgust,0.4,0.632456,0.8,0.632456,0.489898,0.377359,0.4,0.748331,0.4,0.366606,0.632456
gem15,doctor,0.489898,0.4,0.489898,0.4,0,0,0.678233,0,0,0.04,0.4
gem15,doctrine,0.374166,0.6,0.4,0.447214,0.4,0.632456,0.4,0.489898,0,0.300666,0.632456
gem15,donkey,0.4,0.4,0.4,0.4,0.2,0.374166,0.4,0.4,0,0.4,0.463033
gem15,doom,0.4,0.632456,0.489898,0.4,0.244949,0.763151,0.4,1.46969,0.2,0.189737,0.87178
gem15,doubt,0.316228,0.489898,0.244949,0.489898,0.244949,0,0.374166,0.489898,0.4,0.231517,0.489898
gem15,dread,0.663325,0.632456,0.447214,0,0.4,0.734847,0.748331,0.8,0,0.205913,0.8
gem15,duty,0.4,0.4,0.489898,0.4,0,0.509902,0.489898,0.748331,0.748331,0.244949,0.4
gem15,ease,0.4,0.489898,0.4,0.8,0.244949,0.489898,0.632456,0.8,0.2,0.417612,0.4
gem15,employ,0.4,0.489898,0.4,0,0,0,0.4,0,0.4,0,0
gem15,escort,0.489898,0.632456,0,0,0.489898,0.6,0.489898,0.4,0.748331,0.08,0
gem15,essence,0.509902,0.489898,0.4,0.489898,0.509902,0.489898,0,0.8,0.4,0,0
gem15,excuse,0.316228,0.489898,0.489898,0.489898,0.244949,0.4,0.4,0.4,0.489898,0.244949,0.748331
gem15,faith,0.374166,0.4,0,0.632456,0.244949,0.4,0.6,1.16619,0.2,0.331059,0.748331
gem15,fame,0.4,0,0.2,0.489898,0.2,0.2,0.632456,0.748331,0.4,0.248193,0.4
gem15,farewell,0.4,0.4,0.489898,0.4,0.244949,0.765245,0.489898,0.663325,0.632456,0.2,0.489898
gem15,fault,0.374166,0.4,0,1.49666,0.4,0.2,0.489898,0,0,0.12,0.4
gem15,feat,0.2,0.489898,0.447214,0,0.4,0.4,0.509902,0.4,0,0.257682,0.4
gem15,fiction,0.244949,0.489898,0.4,0,0.547723,0.4,0.489898,0.632456,0,0.2,0.4
gem15,figment,0,0.489898,0.489898,0.489898,0.4,0,0.8,0.4,0.4,0.195959,0.748331
gem15,fire,0.2,0.489898,0,0.8,0,0,0.374166,0.4,1.72047,0.16,0.4
gem15,flea,0.374166,0.632456,0.447214,0.748331,0.2,0.4,0,0,0.4,0.233238,0
gem15,fleet,0,0.489898,0.4,0.489898,0.244949,0.496387,0.4,0.489898,0.489898,0.244949,0.632456
gem15,flourish,0,0.8,0.4,0,0.489898,0.4,0.4,0,0.4,0.213542,0
gem15,food,0.4,0.2,0.632456,0,0,0.632456,0.4,0.489898,0.4,0.224499,0.489898
gem15,forehead,0.447214,0.748331,0.447214,0.489898,0.374166,0,0.509902,0,0,0.430813,0
gem15,forge,0.374166,0.663325,0.374166,0.4,0.4,0.447214,0.2,0.4,0.489898,0.2,0.489898
gem15,fortress,0,0.489898,0.2,0.489898,0.374166,0.489898,0,0.8,0,0.2,0.4
gem15,fraud,0.2,0.489898,0.489898,1.74356,0.4,0.509902,0.489898,0.748331,0.447214,0.4,0.489898
gem15,freedom,0.2,0.979796,0.2,0,0.2,0,0.894427,0.979796,0.374166,0.374166,0.4
gem15,function,0.4,0,0.489898,0,0.244949,0.4,0.4,0.8,0.489898,0.195959,0.748331
gem15,fuss,0.489898,0.489898,0.632456,0,0.244949,0.579655,0.4,0.4,0.489898,0.195959,0.4
gem15,gain,0.4,0.489898,0.2,0.4,0.244949,0.316228,0.2,0.489898,0.447214,0.08,0.489898
gem15,game,0.244949,0.632456,0,0.748331,0.4,0.8,0.4,0.748331,0.4,0.08,1.0198
gem15,garbage,0.4,0.447214,0.489898,0.4,0.244949,0.6,0.632456,0.489898,0.4,0.257682,0.463033
gem15,giraffe,0.4,0.509902,0,0.489898,0.489898,0.2,0,0.489898,0.489898,0.4,0
gem15,gist,0.4,0.4,0.8,0,0.374166,0.12,0.489898,0.489898,0.4,0.08,0.489898
gem15,glacier,0.4,0.4,0.4,0.8,0.4,0.489898,0.2,0.4,0.4,0.342929,0
gem15,glee,0.489898,0.632456,0.663325,0,0.374166,0.489898,0.663325,0.4,0.4,0.287054,0.489898
gem15,gloom,0.2,0.489898,0.509902,0.489898,0.2,0.4,0.4,0.632456,0.489898,0.338231,0.489898
gem15,goose,0,0.447214,0.374166,0.489898,0.2,0.8,0.374166,0.4,0.489898,0.392938,0.32
gem15,greed,0.4,0.4,0,2,0.244949,0.447214,0.374166,0.489898,0,0.391918,0.632456
gem15,grind,0.4,0.8,0.4,1.54919,0.489898,0.663325,0.489898,0.489898,0.489898,0.485798,0.8
gem15,guilt,0.489898,0.632456,0.244949,0.748331,0.316228,0.4,0.489898,0.8,0.447214,0.135647,0.632456
gem15,guitar,0.447214,0.4,0,0,0.2,0.4,0.2,0,0.4,0.205913,0.489898
gem15,hall,0.489898,0.374166,0.489898,0.4,0.2,0.04,0.4,0.4,0.4,0.244949,0.244949
gem15,ham,0,0.748331,0.4,0.489898,0.4,0.489898,0.4,0.2,0.489898,0.583095,0.4
gem15,hammock,0,0.489898,0,0.632456,0.244949,0.4,0.244949,0,0.4,0.2,0.4
gem15,hand,0.374166,0.489898,0.4,0,0,0.4,0,0.489898,0.4,0.2,0.4
gem15,handle,0.6,0.4,0.374166,0.4,0.244949,0.447214,0.244949,0,0.2,0.2,0
gem15,harvest,0.4,0.583095,0.244949,0.4,0.447214,0.08,0.447214,0.489898,0.2,0.374166,0.87178
gem15,hate,0.4,0,0,1.16619,0.316228,0.4,0.447214,0.632456,0,0.224499,0.4
gem15,head,0.244949,0,0.632456,0.748331,0,0.4,0.4,0.489898,0,0.205913,0.4
gem15,health,0.6,0.4,0,0.748331,0,0.4,0.4,0.489898,0,0.116619,0.8
gem15,heaven,0.489898,0.8,0.489898,1.16619,0.374166,0.632456,0.748331,0.4,0.4,0.4,0.4
gem15,hit,0.244949,0,0.316228,1.16619,0,0.4,0.2,0.4,0.8,0.224499,0.489898
gem15,honey,0.4,0.748331,0.489898,1.32665,0.244949,0.244949,0.447214,0,0.489898,0.193907,0.489898
gem15,hope,0.4,0.748331,0.4,0.632456,0.2,0.4,0.8,0.4,0.4,0.387814,0.489898
gem15,hostage,0.4,0.2,0.489898,0.4,0.748331,0.2,0,0.489898,0.4,0.374166,0.489898
gem15,hostess,0.4,0,0.489898,0.489898,0.374166,0.386782,0.663325,0,0,0,0.489898
gem15,hurdle,0.2,0.489898,0.489898,1.16619,0.489898,0.2,0.489898,0.4,0.4,0.224499,0.447214
gem15,husband,0.489898,0.748331,0.489898,0.632456,0.4,0.374166,0.748331,0.632456,0.4,0.2,0.489898
gem15,impress,0.244949,0.4,0.4,0,0.4,0.2,0.632456,0.489898,0.374166,0.244949,0
gem15,incest,0.374166,0,0.2,1.6,0.489898,0.374166,0.8,1.07703,0,0.969536,0.4
gem15,island,0,0,0.4,0.4,0.316228,0,0.4,0.4,0.4,0.244949,0.4
gem15,issue,0.2,0.4,0.489898,0.4,0.2,0.2,0,0.489898,0.4,0.231517,0.748331
gem15,item,0.244949,0.489898,0.8,0,0.2,0,0.8,0.4,0,0.4,0.4
gem15,jacket,0.2,0.489898,0.2,0.489898,0.4,0,0.4,0.4,0.4,0.185472,0.2
gem15,jewel,0.374166,1.2,0,0.632456,0.509902,0,0.447214,0.4,0,0.2,0.4
gem15,jungle,0.4,0.632456,0.2,0.979796,0.244949,0.4,0.447214,0,0.894427,0.32619,0.489898
gem15,junk,0.663325,0.748331,0.489898,0.489898,0.4,0.685857,0.489898,0.489898,0.4,0.447214,0.244949
gem15,justice,0.4,0.489898,0,0,0.244949,0,0.6,0.8,0.489898,0.04,0
gem15,kill,0.4,0.4,0.774597,1.74356,0.748331,0.4,0.489898,0.489898,0,0.54626,0.489898
gem15,knock,0.374166,0.748331,0.489898,0.489898,0,0.4,0,0,0.632456,0.313688,0.748331
gem15,knowledge,0.374166,0.4,0.2,0.489898,0.583095,0.4,0.4,0.979796,0.632456,0.32619,0.8
gem15,lace,0,0.748331,0.489898,0.748331,0.509902,0.257682,0.4,0.4,0.489898,0.193907,0.447214
gem15,ladder,0.244949,0.6,0.374166,0,0.244949,0.4,0.244949,0.4,0.489898,0.316228,0
gem15,launch,0.489898,0.632456,0.4,0.4,0.4,0.374166,0.2,0.4,0.489898,0.244949,0.4
gem15,leaf,0.4,0.2,0.374166,0.489898,0.4,0.663325,0.4,0.4,0.632456,0.04,0
gem15,leisure,0,0.4,0.2,0.4,0.374166,0.445421,0.4,0.8,0.2,0,0.447214
gem15,leopard,0.4,0.489898,0.489898,0.632456,0.2,0.4,0,0.489898,0,0.275681,0.2
gem15,lettuce,0.4,0.4,0.489898,0.663325,0.4,0.748331,0.4,0.489898,0.4,0.12,0
gem15,limit,0.4,0.4,0.447214,0.979796,0.244949,0.447214,0.489898,0,0.4,0.31241,0.489898
gem15,line,0.4,0.4,0.489898,0.489898,0,0,0.489898,0,0,0.195959,0.4
gem15,lobster,0.374166,0.489898,0.374166,0.489898,0.509902,0.489898,0.374166,0.4,0,0.224499,0.4
gem15,luck,0.4,0.748331,0.489898,0.748331,0.2,0.4,0.748331,0.489898,0.447214,0.313688,0.8
gem15,luggage,0.244949,0.4,0,0.489898,0.447214,0.2,0.447214,0.2,0,0.132665,0.4
gem15,lumber,0.4,0.4,0,0.489898,0.244949,0.436348,0.2,0.4,0.4,0.233238,0.448999
gem15,lunch,0.6,0.663325,0.447214,0.447214,0,0.4,0.509902,0,0.2,0.275681,0.916515
gem15,lust,0.4,0.489898,0.489898,0.489898,0.489898,0.523832,0.632456,0.748331,0.4,0.316228,0.4
gem15,malice,0,0.2,0.2,0.632456,0.447214,0.411825,0.4,1.09545,0,0.445421,0.4
gem15,mammal,1,0.632456,0.4,0.489898,0.374166,0.4,0.489898,0.489898,0.489898,0.213542,0.4
gem15,mansion,0.447214,0.8,0.4,0.489898,0.2,0.644981,0.374166,0.4,0,0.224499,0.4
gem15,marvel,0,0.489898,0.2,0.4,0.447214,0,0.4,0.748331,0.4,0.377359,0.4
gem15,mate,0.447214,0.447214,0.632456,0.489898,0.374166,0.632456,0.447214,0.4,0.2,0.32619,0.489898
gem15,melon,0.2,0.489898,0.2,0.489898,0.316228,0.979796,0.4,0.489898,0.4,0.195959,0.205913
gem15,menace,0.4,0.489898,0.489898,2.09762,0.2,0.447214,0.489898,0.748331,0.489898,0.447214,0.447214
gem15,merchant,0.374166,0.4,0.489898,0,0.244949,0.374166,0.489898,0.632456,0.489898,0.195959,0.4
gem15,message,0.2,0.489898,0.632456,0.4,0.244949,0,0.4,0.632456,0.4,0,0.489898
gem15,metal,0.447214,0.4,0.4,0.632456,0,0.2,0.2,0,0.4,0.195959,0.386782
gem15,methane,0.244949,0.489898,1.0198,0.894427,0.489898,0.632456,0.2,0.489898,0.748331,0.436348,0
gem15,method,0.489898,0.4,0.489898,0.4,0.2,0.6,0.447214,0.489898,0,0.224499,0.4
gem15,midst,0.244949,0.489898,0.8,0.447214,0.2,0,0.4,0.748331,0,0.0748331,0.4
gem15,mirror,0,0.4,0.4,0.489898,0,0,0.489898,0.489898,0,0.370945,0.2
gem15,mischief,0.632456,0.748331,0,0.632456,0.244949,0.748331,0.4,0.4,0,0.2,0.4
gem15,mistress,0.244949,0.4,0.748331,0.4,0.244949,0.195959,0.489898,0.632456,0.8,0.4,0.4
gem15,model,0.632456,0.4,0.4,0.4,0.244949,0.774597,0.489898,0.4,0.489898,0.236643,0.8
gem15,moisture,0.2,0.4,0.4,0.894427,0.2,0.4,0,0.979796,0,0.205913,0
gem15,moment,0.748331,0.489898,0.632456,0.447214,0,0.2,0.4,0.489898,0.4,0.224499,0.8
gem15,monarch,0.489898,0.8,0.4,0.447214,0.489898,0.632456,0.489898,0.894427,0.4,0.2,0.447214
gem15,monkey,0.2,0.4,0.489898,1.0198,0.316228,0.748331,0.2,0.4,0.4,0,0
gem15,monster,0.447214,0.4,0.489898,1.85472,0.244949,0.4,0.2,0,0.748331,0.338231,0.489898
gem15,mood,0,0.663325,0.489898,0.489898,0.374166,0,0.489898,0.8,0,0.257682,0.489898
gem15,morsel,0.4,0.4,0.4,0.748331,0.316228,0.489898,0.244949,0,0.4,0.146969,0.374166
gem15,moth,0.374166,0.632456,0.2,0,0.2,0.632456,0.374166,0,0,0.305941,0
gem15,mother,0.4,0.489898,0.489898,0.979796,0,0,0,0.4,0.4,0.332265,0.2
gem15,mug,0.2,0.4,0.374166,1.0198,0.316228,0.374166,0.4,0.4,0.489898,0.195959,0.87178
gem15,mural,0.316228,0.374166,0.447214,0.489898,0.2,0.466476,0.4,0.489898,0.2,0.244949,0.2
gem15,myth,0.4,0.663325,0,0.632456,0.244949,0.2,0.489898,1.16619,0.489898,0.4,0.489898
gem15,necklace,0.447214,0.447214,0.2,0.4,0.4,0.2,0.4,0,0.4,0.2,1.16619
gem15,nectar,0.2,0.4,0.489898,0.632456,0.374166,0.489898,0.374166,0.4,0.489898,0.195959,0.2
gem15,needle,0.374166,0.489898,0.4,0.894427,0.316228,0.489898,0,0,0.4,0.32619,0.678233
gem15,neglect,0.316228,0.8,0.4,0,0.4,0,0.632456,0.8,0.4,0.338231,0.489898
gem15,neutral,0.374166,0.748331,0.447214,0,0.489898,0,0.374166,0.4,0,0.316228,0.8
gem15,notion,0.4,0.4,0.4,0,0.4,0.4,0,0.748331,0,0.313688,0.316228
gem15,nuisance,0.489898,0.979796,0.4,0.489898,0.509902,0.374166,0.489898,0.8,0.4,0.287054,0.4
gem15,nurture,0.4,0.489898,0.2,1.35647,0.374166,0.08,0.4,0.4,0.2,0.08,0.489898
gem15,office,0.447214,0.489898,0.489898,0.4,0,0.2,0.8,0.4,0.4,0.183303,0.4
gem15,ordeal,0.2,0.489898,0.447214,0.4,0.374166,0.4,0.489898,0.748331,0.4,0.224499,0.4
gem15,outrage,0,0.632456,0.4,1.74356,0.374166,0.463033,0.4,0.4,0,0.570614,0.2
gem15,packet,0.489898,0.489898,0.4,0.489898,0.2,0.244949,0.4,0.632456,0,0.08,0
gem15,palace,0.663325,0.489898,0,0.489898,0.374166,0.244949,0.374166,0.4,0.2,0.458694,0.489898
gem15,pamphlet,0,0.2,0.632456,0.4,0.374166,0.2,0.4,0,0,0.189737,0
gem15,panther,0.6,0.4,0.4,0.489898,0.4,0.489898,0.244949,0.8,0.4,0.354401,0.205913
gem15,parade,0.2,0.8,0.734847,0.4,0.4,0.489898,0.244949,0.748331,0.4,0.244949,0
gem15,parrot,0,0,0.4,0.748331,0.4,0.4,0.4,0,0.4,0.316228,0.374166
gem15,passage,0.2,0.632456,0.4,0.447214,0.2,0,0.632456,0,0,0.209762,0.489898
gem15,passion,0.489898,0.4,0.4,0,0.2,0.571314,0.87178,0.489898,0.489898,0.126491,0.4
gem15,pause,0.4,0,0.632456,0.632456,0.2,0.2,0.632456,0.2,0.4,0.126491,0.4
gem15,pelvis,0.2,0.894427,0,0.632456,0.489898,0.774597,0.4,0.489898,0.489898,0.69455,0
gem15,pension,0.4,0.489898,0.4,0.8,0.447214,0,0.489898,0.489898,0,0.233238,0.374166
gem15,people,0.2,0.663325,0.489898,0.489898,0,0.4,0.894427,0,0.489898,0,0
gem15,person,0.2,0.632456,0.894427,0,0,0.2,0.8,0.632456,0.8,0,0
gem15,pest,0.244949,0.748331,0.4,0.489898,0.2,0.707107,0,0.2,0.489898,0.316228,0.748331
gem15,phantom,0.489898,0.4,0.489898,0.4,0.244949,0.4,0.632456,0.894427,0.4,0.318748,0.4
gem15,phase,0.447214,0.4,0.489898,0.489898,0.374166,0,0.4,0.4,0,0.08,0.4
gem15,pheasant,0.489898,0.4,0.489898,0.8,0.663325,0.4,0.4,0.4,0.4,0.338231,0
gem15,picket,0.2,0.489898,0.4,0.489898,0.6,0.2,0.489898,0.489898,0.748331,0.16,0.4
gem15,picture,0.4,0.489898,0.4,0.489898,0,0.489898,0,0.4,0.4,0.222711,0.4
gem15,piece,0.374166,0.4,0.4,0.2,0.2,0,0.4,0,0.489898,0,0.447214
gem15,pillow,0.4,0.748331,0.2,0.489898,0.2,0.2,0.316228,0.489898,0.4,0.316228,0.244949
gem15,pint,0.509902,0.447214,0.4,0.4,0.2,0.4,0,0.8,0.4,0.195959,0.387814
gem15,pity,0.244949,0.8,0.4,0.489898,0.4,0.4,0.489898,0.489898,0.489898,0.08,0.8
gem15,plasma,0.2,0.894427,0.489898,0,0.6,0.509902,0.8,1.16619,0.4,0.374166,0.447214
gem15,plea,0.489898,0.489898,0.4,0,0,0.387814,0.4,0.489898,0.748331,0,0.2
gem15,pleasure,0.4,0.748331,0,0.979796,0.244949,0.391918,0.748331,0.4,0.4,0.2,0
gem15,police,0.2,0.489898,0.489898,0,0.4,0.332265,0.4,0.748331,0.748331,0.2,0.489898
gem15,portrait,0.4,0.4,0,0.632456,0.4,0.489898,0.4,0.4,0.4,0.374166,0
gem15,power,0.2,0.4,0.2,0.4,0,0.489898,0.4,0.4,0,0.213542,0.4
gem15,prestige,0.374166,0.6,0.374166,0,0.489898,0.370945,0.447214,0.632456,0.2,0.224499,0
gem15,pride,0.2,0.4,0,0.4,0.2,0,0.4,0.979796,0.4,0.224499,0.4
gem15,prince,0.4,0.748331,0.447214,0.4,0.447214,0.2,0.547723,1.0198,0.244949,0.193907,0.4
gem15,princess,0.4,0.8,0.632456,0.489898,0.2,0,0.4,0.489898,0,0.2,0.748331
gem15,prison,0.374166,0.489898,0.447214,0.489898,0.489898,0.4,0.489898,0.4,0.4,0.233238,0.4
gem15,product,0.489898,0.748331,0,0.489898,0.734847,0.4,0.489898,0.8,0.489898,0.244949,0.489898
gem15,progress,0.374166,0.8,0.447214,0.489898,0.489898,0,0.4,0,0,0.285657,0.489898
gem15,project,0.4,0.632456,0.489898,0.4,0.244949,0.4,0.2,0.489898,0,0.193907,0
gem15,pumpkin,0.4,0.4,0.4,0.4,0.2,0.4,0.244949,0,0,0.374166,0.489898
gem15,punch,0.489898,0.4,0.4,0,0.316228,0.447214,0.447214,0,0.489898,0.244949,0.4
gem15,pupil,0.2,0.489898,0.489898,0.748331,0.2,0.489898,0.489898,0.4,0.4,0.08,0.87178
gem15,puzzle,0.4,0.8,0.4,0.4,0,0.489898,0.4,0.2,0.4,0.354401,0.4
gem15,python,0.447214,0.4,0.632456,0,0.4,0.663325,0.547723,0.4,0.8,0.233238,0.4
gem15,rain,0,0,0.2,0.632456,0,0,0.374166,0.489898,0.6,0.04,0.2
gem15,rattle,0.4,0.4,0.2,0.4,0.489898,0.489898,0.4,0.4,0.4,0.386782,0.2
gem15,reason,0.4,0.748331,0.316228,0.4,0,0,0.4,0.632456,0.6,0.116619,0.748331
gem15,recall,0.4,0.489898,0.4,0,0.244949,0,0.4,0.489898,0.489898,0.0489898,0.489898
gem15,reject,0.4,0.489898,0.4,0.4,0.2,0.4,0,0.447214,0,0.374166,0.632456
gem15,report,0,0.4,0.4,0.489898,0.547723,0.4,0.4,0.4,0.2,0.233238,0.489898
gem15,reptile,0.489898,0.4,0.2,0.489898,0.4,0.4,0,0,0,0.193907,0.4
gem15,resort,0.374166,0.748331,0.489898,0.489898,0.447214,0.489898,0.244949,0.632456,0.489898,0.4,0.489898
gem15,respect,0.4,0.632456,0.4,0.4,0.244949,0.2,0.4,0.4,0.244949,0.316228,0.489898
gem15,risk,0.489898,0.4,0.447214,0.8,0.2,0.4,0,0.8,0,0.316228,0
gem15,role,0.2,0.489898,0.4,0.4,0.244949,0.2,0.4,0.4,0.489898,0.318748,0
gem15,romance,0.316228,0.4,0.489898,0,0.244949,0.489898,0.8,0.489898,0.4,0.374166,0.2
gem15,rubble,0.4,0.489898,0.4,0.489898,0.2,0.489898,0.489898,0.4,0.4,0.241661,0.632456
gem15,ruffle,0,0.748331,0,0.894427,0,0.4,0.2,0,0.4,0,0.4
gem15,saloon,0.374166,0.447214,0.489898,0,0.6,0.374166,0.2,0,0,0.224499,0.489898
gem15,sandwich,0.244949,0.8,0.4,0.489898,0,0.4,0.4,0.4,0.748331,0.2,0.489898
gem15,scalpel,0.244949,0.4,0.489898,0.4,0.4,0.244949,0.4,0.4,0,0.256125,0.4
gem15,script,0.4,0.489898,0.8,0.489898,0.2,0.332265,0.489898,0,0.489898,0.2,0.979796
gem15,seed,0.2,0.4,0.4,0.894427,0.244949,0,0.4,0,0,0.231517,0
gem15,sentence,0.4,0.489898,0.489898,0.489898,0.4,0.4,0.748331,0.4,1.16619,0.205913,0.4
gem15,service,0.374166,0.4,0.4,0.8,0.2,0.489898,0.489898,0.4,0.489898,0.08,0.4
gem15,settle,0.447214,0.4,0.748331,0.489898,0.244949,0.2,0.2,0.4,0.4,0.205913,0.4
gem15,shaft,0.374166,0.489898,0,0.8,0.4,0.2,0.489898,0.8,0.748331,0.557136,0
gem15,shame,0.489898,0.748331,0,0,0.6,0.489898,0.4,0.8,0.4,0.374166,0.4
gem15,shark,0,0,0.489898,0.4,0.4,0.489898,0,0.748331,0.4,0.257682,0.445421
gem15,shirt,0.663325,0.774597,0.244949,0.774597,0.4,0.4,0.2,0.489898,0.489898,0,0.2
gem15,shrug,0.489898,0.4,0.489898,0.489898,0.374166,0,0.4,0.4,0.4,0.2,0.632456
gem15,signal,0.4,0.632456,0.489898,0.489898,0.244949,0.387814,0.489898,0.489898,0,0.126491,0.6
gem15,sin,0.489898,0.489898,0.316228,1.35647,0.489898,0.489898,0.4,1.16619,0,0.2,0.489898
gem15,sister,0.244949,0.489898,0.447214,0.489898,0,0,0.4,0.489898,0.489898,0.244949,0
gem15,slave,0.447214,0.489898,0.663325,0,0.748331,0.392938,0.489898,0.748331,0,0.271293,0.4
gem15,sleep,0.374166,0.195959,0.4,0.632456,0.2,0.812404,0.489898,0.489898,0.489898,0.08,0.4
gem15,slope,0.4,0.4,0.489898,0,0.8,0.632456,0.2,0.4,0,0.193907,0.2
gem15,slum,0.374166,0,0.489898,0,0.678233,0.489898,0.489898,0.632456,0.2,0.509902,0.4
gem15,smear,0.4,0.489898,0.4,0.748331,0.509902,0.463033,0.2,0.4,0,0.257682,0.979796
gem15,smell,0,0.632456,0.489898,0,0,0.2,0.489898,0.489898,0.4,0.195959,0.2
gem15,snail,0.374166,0.4,0.4,0.4,0.447214,0.4,0.4,0,0.4,0.318748,0
gem15,snort,0.2,0.2,0.489898,1.0198,0.489898,0.632456,0.2,0.4,0,0.430813,0.4
gem15,soldier,0.4,0.489898,0.4,0.4,0.244949,0.2,0.489898,0.4,0.4,0.08,0.4
gem15,sorrow,0.489898,0.663325,0,0.4,0.2,0.4,0.748331,0.489898,0.4,0.195959,0.4
gem15,sparkle,0.2,0.489898,0.4,0.4,0.244949,0.4,0,0.489898,0.489898,0.458694,0.489898
gem15,spinach,0.2,0.4,0.489898,0.748331,0,0.489898,0,0.4,0.4,0.0979796,0
gem15,spirit,0.489898,0,0.4,0.489898,0.2,0.447214,0.4,0.489898,0,0.377359,0
gem15,spit,0.6,0.4,0.4,1.35647,0.632456,0.447214,0,0.244949,0.489898,0.487442,1.16619
gem15,spring,0.509902,1.09545,0,0.4,0.489898,0.489898,0.4,0.489898,0.2,0.51614,0.632456
gem15,squash,0.489898,0.583095,0,1.32665,0.489898,0.632456,0.4,0.4,1.0198,0.248193,0.748331
gem15,squeeze,0.489898,0.748331,0.489898,0.979796,0,0.4,0.374166,0.4,0.8,0.195959,0.4
gem15,stab,0.489898,0.489898,0.4,2.498,0.663325,0.489898,0,0,0.489898,0.374166,0.489898
gem15,status,0.2,0.489898,0.489898,0,0.2,0.474974,0.489898,0.8,0.4,0.387814,0.244949
gem15,stock,0.4,0.4,0.4,0.4,0.2,0.658483,0.4,0,0,0.222711,0.489898
gem15,stomach,0.632456,0.4,0.374166,0.4,0,0,0.4,0,0.489898,0.2,0
gem15,stove,0.374166,0.4,0.489898,0.489898,0.2,0.447214,0.2,0.2,0,0.205913,0
gem15,strand,0.2,0.509902,0,0.4,0,0.374166,0,0.4,0,0.12,0.489898
gem15,stretch,0.489898,0.4,0,0.4,0.244949,0.4,0.489898,0.489898,0.4,0.244949,0.4
gem15,stride,0.632456,0.6,0.489898,0.4,0.244949,0.632456,0,0,0.489898,0.04,0.4
gem15,string,0.547723,0.447214,0.489898,0.489898,0,0.2,0.447214,0.2,0.4,0.0979796,0.4
gem15,suburb,0.447214,0,0.4,0.489898,0.547723,0,0.4,0,0.244949,0.193907,0.489898
gem15,success,0.244949,0.632456,0.489898,0,0.374166,0.374166,0,0.489898,0,0.2,0.663325
gem15,surgeon,0.678233,0.4,0,0.4,0.8,0.509902,0.489898,0.632456,0.489898,0.370945,1.0198
gem15,sweater,0,0.4,0.2,0.2,0.447214,0.4,0,0.489898,0.489898,0.248193,0.547723
gem15,sword,0,0.748331,0,0.489898,0.374166,0.2,0.489898,0.632456,0.489898,0.374166,0.4
gem15,table,0.4,0.489898,0.4,0.447214,0,0,0.489898,0.8,0,0.231517,0.2
gem15,taboo,0.2,0.748331,0.2,0.774597,0.374166,0.374166,0,0.8,0.489898,0.231517,0.4
gem15,talent,0.2,0.4,0.244949,0.4,0.244949,0.28,0.4,0.632456,0,0.205913,0
gem15,terror,0.4,0.632456,0.4,0,0.489898,0.633719,0.632456,0.748331,0,0.688767,0.4
gem15,texture,0.374166,0.4,0.489898,0.4,0.244949,0.4,0.489898,0.632456,0,0.248193,0.4
gem15,throat,0.489898,0.6,0.632456,0.8,0.4,0,0.4,0,0.748331,0.386782,0.338231
gem15,tiger,0.489898,0.632456,0.489898,0.489898,0.244949,0.8,0.2,0.489898,0.489898,0.338231,0.489898
gem15,toast,0.374166,0.8,0.4,0.4,0,0,0.2,0.4,0,0.392938,0.894427
gem15,toilet,0.374166,0,0.4,0.748331,0,0,0.4,0.489898,0.632456,0.4,0.4
gem15,tortoise,0.447214,0.489898,0.447214,0.4,0.4,0,0.447214,0.489898,0.447214,0.2,0
gem15,town,0.374166,0.489898,0,0.4,0,0.2,0.489898,0.4,0,0.2,0.4
gem15,toxin,0.316228,0.4,0.489898,1.6,0.4,0.2,0.748331,0.489898,0,0.318748,0.447214
gem15,traffic,0.374166,0.632456,0.374166,0.632456,0,0.4,0.244949,0,0.4,0.193907,0
